address,cuisines/0,cuisines/1,cuisines/2,cuisines/3,id,image,latitude,localName,longitude,mealTypes/0,menuWebUrl,name,numberOfReviews,phone,priceLevel,priceRange,rankingDenominator,rankingPosition,rating,rawRanking,webUrl,website
"172, Bongseon-Ro, Gwangju South Korea",,,,,9174641,,,크리스피크림도넛,,,,Keuriseupikeurim Donut,1,+82 62-651-1937,,,954,532,4,3.01183748245239,https://www.tripadvisor.com/Restaurant_Review-g304129-d9174641-Reviews-Keuriseupikeurim_Donut-Gwangju.html,
"26, bongseon2-Ro, Gwangju South Korea",,,,,8897439,,35.12547,창평국밥,126.909325,,,Changpyeong Rice Soup,1,+82 62-651-0807,,,954,537,4,3.01182866096497,https://www.tripadvisor.com/Restaurant_Review-g304129-d8897439-Reviews-Changpyeong_Rice_Soup-Gwangju.html,
"12, Hyosarang-Gil, Gwangju South Korea",,,,,9411823,,,미쓰라김밥,,,,Misseura Gimbap,1,+82 62-673-6789,,,954,521,4,3.01186370849609,https://www.tripadvisor.com/Restaurant_Review-g304129-d9411823-Reviews-Misseura_Gimbap-Gwangju.html,
"63, Bongseonjungang-Ro, Gwangju South Korea",,,,,9280431,,,신쭈꾸미,,,,Sin Webfoot Octopus,1,+82 62-675-6992,,,954,541,4,3.01182866096497,https://www.tripadvisor.com/Restaurant_Review-g304129-d9280431-Reviews-Sin_Webfoot_Octopus-Gwangju.html,
"41, bongseon2-Ro, Gwangju South Korea",,,,,9062842,,35.12583,기동이네해장국,126.910904,,,Gidong I Ne Hangover Cure Soup,1,+82 62-652-7748,,,954,539,4,3.01182866096497,https://www.tripadvisor.com/Restaurant_Review-g304129-d9062842-Reviews-Gidong_I_Ne_Hangover_Cure_Soup-Gwangju.html,
"184, Bongseon-Ro, Gwangju South Korea",,,,,8968042,,,이바돔감자탕,,,,Ibadom Pork Back-Bone Stew,1,+82 62-676-4499,,,954,524,4,3.01185941696167,https://www.tripadvisor.com/Restaurant_Review-g304129-d8968042-Reviews-Ibadom_Pork_Back_Bone_Stew-Gwangju.html,
"176-4, Bongseon2-dong, Nam-gu, Gwangju, Gyeonggi-do South Korea",Asian,Korean,Grill,,4120123,,,고려숯불갈비,,,,Goryeo Sootbool Galbi,0,+82 62-653-0374,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4120123-Reviews-Goryeo_Sootbool_Galbi-Gwangju_Gyeonggi_do.html,
"517 banchi, Gakhwa-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",Seafood,Asian,Korean,,4122316,,,자연산활어횟집,,,,Jayeonsan Hwaleohwetjip,0,+82 62-251-8800,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4122316-Reviews-Jayeonsan_Hwaleohwetjip-Gwangju_Gyeonggi_do.html,
"3, Namhansanseong-ro 780beon-gil, Namhansanseong-myeon, Gwangju, Gyeonggi-do 12700 South Korea",,,,,8952142,https://media-cdn.tripadvisor.com/media/photo-o/0a/de/3d/96/caption.jpg,,백제장,,,,Baekje Jang,2,+82 31-746-4296,,,212,205,2.5,2.88584518432617,https://www.tripadvisor.com/Restaurant_Review-g2024868-d8952142-Reviews-Baekje_Jang-Gwangju_Gyeonggi_do.html,
"13, Bul-Romaeul-Gil, Gwangju South Korea",,,,,8884226,,35.121887,부채골옹구삼겹살,126.912,,,Buchae Golonggu Pork Belly,1,,,,954,519,4,3.01186370849609,https://www.tripadvisor.com/Restaurant_Review-g304129-d8884226-Reviews-Buchae_Golonggu_Pork_Belly-Gwangju.html,
"54, Je Seok-ro80beon-Gil, Gwangju South Korea",,,,,8902960,,35.120945,바르다김선생,126.91303,,,Bareu Da Kim Teacher,1,,,,954,529,4,3.01184630393982,https://www.tripadvisor.com/Restaurant_Review-g304129-d8902960-Reviews-Bareu_Da_Kim_Teacher-Gwangju.html,
"985-15, Ssangchon-dong, Seo-gu, Gwangju, Gyeonggi-do South Korea",Japanese,,,,4123011,,,투다리 호대점,,,,Tudari Hodae,0,+82 62-385-2024,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4123011-Reviews-Tudari_Hodae-Gwangju_Gyeonggi_do.html,
"459, Gonjiam-eup, Gonjiam-ri, Gwangju, Gyeonggi-do South Korea",Mexican,,,,4320726,,,멕시칸치킨 곤지암점,,,,Mexican Chicken Gonjiam,0,+82 31-763-7560,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4320726-Reviews-Mexican_Chicken_Gonjiam-Gwangju_Gyeonggi_do.html,
"4, Dongmyeong-ro25beon-Gil, Gwangju South Korea",,,,,9321065,,35.151447,플레이커피,126.92348,,,Peulre I Coffee,2,,,,954,786,3.5,3.00862193107605,https://www.tripadvisor.com/Restaurant_Review-g304129-d9321065-Reviews-Peulre_I_Coffee-Gwangju.html,
"10, Yong-daero53beon-Gil, Gwangju South Korea",,,,,8997898,,35.121365,까투리,126.91672,,,Hen Pheasant,1,+82 62-652-1222,,,954,520,4,3.01186370849609,https://www.tripadvisor.com/Restaurant_Review-g304129-d8997898-Reviews-Hen_Pheasant-Gwangju.html,
"885-22, Unam-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",Pizza,,,,4121622,,,수타송 임실치즈피자 운암동림점,,,,Sutasong Imshil Cheese Pizza Unam Donglim,0,+82 62-531-0025,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4121622-Reviews-Sutasong_Imshil_Cheese_Pizza_Unam_Donglim-Gwangju_Gyeonggi_do.html,
"1250-7, Ssangchon-dong, Seo-gu, Gwangju, Gyeonggi-do South Korea",Pizza,,,,4123191,,,피노키오수타피자앤치킨,,,,Pinocchio Suta Pizza & Chicken,0,+82 62-385-5775,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4123191-Reviews-Pinocchio_Suta_Pizza_Chicken-Gwangju_Gyeonggi_do.html,
"121, Jukbong-Daero, Gwangju South Korea",,,,,8939380,,,아미앙스과자점,,,,Ami Angseu Cookies,1,,,,954,418,5,3.01580286026001,https://www.tripadvisor.com/Restaurant_Review-g304129-d8939380-Reviews-Ami_Angseu_Cookies-Gwangju.html,
"34, Pungamjungang-ro86beon-Gil, Gwangju South Korea",,,,,9250632,,35.12348,수일통닭,126.88462,,,Suil Whole Chicken,1,,,,954,594,4,3.01180672645569,https://www.tripadvisor.com/Restaurant_Review-g304129-d9250632-Reviews-Suil_Whole_Chicken-Gwangju.html,
"9, Wolgokjungang-ro10beon-Gil, Gwangju South Korea",,,,,9103888,,35.167263,다미정,126.81124,,,Dami Jeong,1,,,,954,815,4,3.00851392745972,https://www.tripadvisor.com/Restaurant_Review-g304129-d9103888-Reviews-Dami_Jeong-Gwangju.html,
"40-9, Manseon-Ro, Gwangju, Gyeonggi-do 12721 South Korea",,,,,9147582,,37.367,고을진지상,127.40575,,,County Jinji Sang,1,,,,212,53,5,3.02607750892639,https://www.tripadvisor.com/Restaurant_Review-g2024868-d9147582-Reviews-County_Jinji_Sang-Gwangju_Gyeonggi_do.html,
"41, bongseon2-Ro, Gwangju South Korea",,,,,8877383,,35.12583,봉선골곱창마을,126.91075,,,Bongseongol Tripes Village,1,+82 62-672-6270,,,954,535,4,3.01182866096497,https://www.tripadvisor.com/Restaurant_Review-g304129-d8877383-Reviews-Bongseongol_Tripes_Village-Gwangju.html,
"Hwanggeum-dong, Hwanggeum-dong, Dong-gu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,4128415,,,커피숍 치치,,,,Coffee Shop Chi Chi,0,+82 62-232-3777,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4128415-Reviews-Coffee_Shop_Chi_Chi-Gwangju_Gyeonggi_do.html,
"172-1, Jungang-Ro, Gwangju South Korea",,,,,8930401,,35.149094,1960청원모밀,126.91437,,,1960Cheongwon Mo Wheat,1,+82 62-225-1960,,,954,621,4,3.01158142089844,https://www.tripadvisor.com/Restaurant_Review-g304129-d8930401-Reviews-1960Cheongwon_Mo_Wheat-Gwangju.html,
"13, Pungamsunhwan-ro109beon-Gil, Gwangju South Korea",,,,,9288633,,35.121647,동아리,126.88235,,,Society,1,,,,954,570,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9288633-Reviews-Society-Gwangju.html,
"15, Yong-daero53beon-Gil, Gwangju South Korea",,,,,9336298,,35.12119,포스코한우네,126.9161,,,Poseuko Korean Beef Ne,1,,,,954,526,4,3.01185941696167,https://www.tripadvisor.com/Restaurant_Review-g304129-d9336298-Reviews-Poseuko_Korean_Beef_Ne-Gwangju.html,
"103, Pungamsunhwan-Ro, Gwangju South Korea",,,,,9226910,,,투모아,,,,Two Gather,1,,,,954,575,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9226910-Reviews-Two_Gather-Gwangju.html,
"122-8, Dosu-ri, Toechon-myeon, Gwangju, Gyeonggi-do South Korea",Barbecue,,,,4034049,,,털보셀프바베큐,,,,Tulbo Self BBQ,0,+82 31-765-8395,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4034049-Reviews-Tulbo_Self_BBQ-Gwangju_Gyeonggi_do.html,
"5, pungam2-ro53beon-Gil, Gwangju South Korea",,,,,9422512,,35.123356,미스터차이나,126.88199,,,Mr China,1,,,,954,573,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9422512-Reviews-Mr_China-Gwangju.html,
"22, Pungamsunhwan-ro109beon-Gil, Gwangju South Korea",,,,,9217506,,35.122395,툇마루,126.88232,,,Toet Floor,1,+82 62-655-5055,,,954,574,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9217506-Reviews-Toet_Floor-Gwangju.html,
"103, Pungamsunhwan-Ro, Gwangju South Korea",,,,,9212234,,,만리장성,,,,The Great Wall of China,1,+82 62-682-6678,,,954,578,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9212234-Reviews-The_Great_Wall_of_China-Gwangju.html,
"675, Nammunno, Gwangju South Korea",,,,,9021176,,35.130898,대왕김밥,126.92899,,,Great King Gimbap,1,+82 62-223-0868,,,954,708,4,3.00962328910828,https://www.tripadvisor.com/Restaurant_Review-g304129-d9021176-Reviews-Great_King_Gimbap-Gwangju.html,
"8-10, Yong-daero53beon-Gil, Gwangju South Korea",,,,,8933647,,35.12172,아필코,126.91726,,,A Feel Ko,1,,,,954,522,4,3.01186370849609,https://www.tripadvisor.com/Restaurant_Review-g304129-d8933647-Reviews-A_Feel_Ko-Gwangju.html,
"16-1, pungam2-Ro, Gwangju South Korea",,,,,8971885,,35.126125,이조참치,126.879974,,,Ijo Tuna,1,,,,954,568,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d8971885-Reviews-Ijo_Tuna-Gwangju.html,
"3, pungam2-ro53beon-Gil, Gwangju South Korea",,,,,9408574,,35.123287,미친고기,126.88188,,,Michin Meat,1,,,,954,577,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9408574-Reviews-Michin_Meat-Gwangju.html,
"152-26, Yongbong-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",Pub,,,,4123635,,,휴고,,,,Hyugo,0,+82 62-267-7747,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4123635-Reviews-Hyugo-Gwangju_Gyeonggi_do.html,
"55, Pungamjungang-Ro, Gwangju South Korea",,,,,8904288,,,배스킨라빈스31,,,,Baskin Robbins 31,1,+82 62-654-6631,,,954,562,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d8904288-Reviews-Baskin_Robbins_31-Gwangju.html,
"15, Bongseonjungang-Ro, Gwangju South Korea",,,,,9441664,,,만리성,,,,Long Distance Seong,1,+82 62-655-1678,,,954,528,4,3.01184630393982,https://www.tripadvisor.com/Restaurant_Review-g304129-d9441664-Reviews-Long_Distance_Seong-Gwangju.html,
"16-1, pungam2-Ro, Gwangju South Korea",,,,,9178106,,35.126167,김밥천국,126.88006,,,Kimbap Heaven,1,,,,954,550,4,3.01182436943054,https://www.tripadvisor.com/Restaurant_Review-g304129-d9178106-Reviews-Kimbap_Heaven-Gwangju.html,
"38, pungam2-Ro, Gwangju South Korea",,,,,9414014,,35.124184,목로정,126.8809,,,Mokro Jeong,1,+82 62-681-9242,,,954,566,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d9414014-Reviews-Mokro_Jeong-Gwangju.html,
"12, pungam2-Ro, Gwangju South Korea",,,,,9435213,,35.126564,코코호도,126.879745,,,Koko Walnut Snack,1,+82 62-652-7555,,,954,547,4,3.01182436943054,https://www.tripadvisor.com/Restaurant_Review-g304129-d9435213-Reviews-Koko_Walnut_Snack-Gwangju.html,
"26, Pungamsunhwan-ro109beon-Gil, Gwangju South Korea",,,,,9284209,,35.122692,시루가,126.88221,,,Siru Ga,1,+82 70-8269-8040,,,954,557,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d9284209-Reviews-Siru_Ga-Gwangju.html,
"9, pungam2-ro53beon-Gil, Gwangju South Korea",,,,,9081426,,35.123505,동해의꿈,126.88248,,,East Sea Ui Dream,1,,,,954,561,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d9081426-Reviews-East_Sea_Ui_Dream-Gwangju.html,
"4, Bongseonjungang-ro67beon-Gil, Gwangju South Korea",,,,,9262957,,35.127132,바다양푼이동태탕,126.910866,,,Sea Spicy Cod Soup,1,,,,954,534,4,3.01182866096497,https://www.tripadvisor.com/Restaurant_Review-g304129-d9262957-Reviews-Sea_Spicy_Cod_Soup-Gwangju.html,
"5-1, pungam2-ro53beon-Gil, Gwangju South Korea",,,,,8936412,,35.123405,아이리스,126.88214,,,Airiseu,1,,,,954,569,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d8936412-Reviews-Airiseu-Gwangju.html,
"16-1, pungam2-Ro, Gwangju South Korea",,,,,8972860,,35.126137,일등식당,126.87999,,,Ildeung Restaurant,1,,,,954,559,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d8972860-Reviews-Ildeung_Restaurant-Gwangju.html,
"9-22, pungam1-ro21beon-Gil, Gwangju South Korea",,,,,9244131,,35.126656,쏭쓰부대찌개,126.87914,,,Ssongsseu Sausage Stew,1,,,,954,553,4,3.01182436943054,https://www.tripadvisor.com/Restaurant_Review-g304129-d9244131-Reviews-Ssongsseu_Sausage_Stew-Gwangju.html,
"57, pungam2-Ro, Gwangju South Korea",,,,,8936754,,35.12276,악동들,126.88189,,,Akdong Deul,1,,,,954,567,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d8936754-Reviews-Akdong_Deul-Gwangju.html,
"207, Yangbeol-Ro, Gwangju, Gyeonggi-do 12797 South Korea",,,,,9443612,,,롯데리아,,,,Lotteria,1,+82 31-767-0051,,,212,155,4,3.00892305374145,https://www.tripadvisor.com/Restaurant_Review-g2024868-d9443612-Reviews-Lotteria-Gwangju_Gyeonggi_do.html,
"42, Imbangul-daero801beon-Gil, Gwangju South Korea",,,,,8968329,,35.219856,이비가짬뽕,126.84634,,,Ibiga Jjambbong,1,+82 62-974-9333,,,954,858,3,3,https://www.tripadvisor.com/Restaurant_Review-g304129-d8968329-Reviews-Ibiga_Jjambbong-Gwangju.html,
"8, pungam2-Ro, Gwangju South Korea",,,,,8990624,,35.126877,한솥도시락,126.87974,,,Hansot Dosirak,1,+82 62-655-4292,,,954,563,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d8990624-Reviews-Hansot_Dosirak-Gwangju.html,
"55, Pungamjungang-Ro, Gwangju South Korea",,,,,8979765,,,이삭토스트,,,,Isak Toast,1,+82 62-681-3825,,,954,558,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d8979765-Reviews-Isak_Toast-Gwangju.html,
"107, Chungjang-Ro, Gwangju South Korea",,,,,8968912,,,이디야커피,,,,Idiya Coffee,4,,,,954,72,4.5,3.05445289611816,https://www.tripadvisor.com/Restaurant_Review-g304129-d8968912-Reviews-Idiya_Coffee-Gwangju.html,
"62-6, Yongbong-ro, Buk-gu, Gwangju 61220 South Korea",,,,,13225865,,,골목,,,,Golmok,1,+82 62-412-7171,,,954,646,4,3.01072573661804,https://www.tripadvisor.com/Restaurant_Review-g304129-d13225865-Reviews-Golmok-Gwangju.html,
"3, pungam2-ro57beon-Gil, Gwangju South Korea",,,,,9227218,,35.122948,투사랑,126.881905,,,Two Love,1,+82 62-654-8631,,,954,571,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9227218-Reviews-Two_Love-Gwangju.html,
"180, Sangmujayu-Ro, Gwangju South Korea",,,,,9268091,,35.151314,선일전복,126.853905,,,Seon Il Pancake Bok,1,,,,954,739,4,3.00888657569885,https://www.tripadvisor.com/Restaurant_Review-g304129-d9268091-Reviews-Seon_Il_Pancake_Bok-Gwangju.html,
"80, Uchi-Ro, Gwangju South Korea",,,,,9178628,,,유생촌,,,,Yusaeng Village,1,,,,954,653,4,3.01070189476013,https://www.tripadvisor.com/Restaurant_Review-g304129-d9178628-Reviews-Yusaeng_Village-Gwangju.html,
"904, Mujin-Daero, Gwangju South Korea",,,,,9382580,,,나주곰탕,,,,Naju Beef-Bone Soup,1,,,,954,760,4,3.0086772441864,https://www.tripadvisor.com/Restaurant_Review-g304129-d9382580-Reviews-Naju_Beef_Bone_Soup-Gwangju.html,
"180, Seoha-Ro, Gwangju South Korea",,,,,9114470,,,득량회무침,,,,Deukryang Sashimi Muchim,1,,,,954,669,4,3.01065826416016,https://www.tripadvisor.com/Restaurant_Review-g304129-d9114470-Reviews-Deukryang_Sashimi_Muchim-Gwangju.html,
"15, Dongmyeong-Ro, Gwangju South Korea",,,,,8928212,https://media-cdn.tripadvisor.com/media/photo-o/0c/be/ff/41/caption.jpg,,봉가추어탕,,,,Bong Gachu Fish Soup,0,+82 62-236-1125,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g304129-d8928212-Reviews-Bong_Gachu_Fish_Soup-Gwangju.html,
"14, pungam2-Ro, Gwangju South Korea",,,,,9363137,,35.126434,오븐에꾸운닭,126.87984,,,Oven E Kku Un Chicken,1,,,,954,564,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d9363137-Reviews-Oven_E_Kku_Un_Chicken-Gwangju.html,
"29-5, Mujin-daero211beon-Gil, Gwangju South Korea",,,,,9005920,https://media-cdn.tripadvisor.com/media/photo-o/1b/82/eb/b9/caption.jpg,35.16351,고향마을,126.80355,,,Hometown Village,0,+82 62-951-9666,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g304129-d9005920-Reviews-Hometown_Village-Gwangju.html,
"112, Champan-Ro, Gwangju South Korea",,,,,9375972,,,문동치킨,,,,Mundong Chicken,1,,,,954,780,4,3.00863218307495,https://www.tripadvisor.com/Restaurant_Review-g304129-d9375972-Reviews-Mundong_Chicken-Gwangju.html,
"745-8 Namhansanseong-ro, Namhansanseong-myeon, Gwangju, Gyeonggi-do South Korea",Asian,Korean,,,27122590,https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/31/3a/15/caption.jpg,37.47756,산성손두부,127.1869,,,Sanseongson Tofu,1,,,,212,20,5,3.04391074180603,https://www.tripadvisor.com/Restaurant_Review-g2024868-d27122590-Reviews-Sanseongson_Tofu-Gwangju_Gyeonggi_do.html,
"11-2, Pungamsunhwan-ro109beon-Gil, Gwangju South Korea",,,,,9114452,,35.12145,득량만참맛세꼬시,126.88251,,,Deuk Ryang Man Genuine Taste Unboned Sliced Raw Fish,1,+82 62-682-3446,,,954,576,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9114452-Reviews-Deuk_Ryang_Man_Genuine_Taste_Unboned_Sliced_Raw_Fish-Gwangju.html,
"11, pungam2-ro57beon-Gil, Gwangju South Korea",,,,,9111890,,35.123383,데이언로즈,126.88299,,,De Ieonro Jeu,1,,,,954,572,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9111890-Reviews-De_Ieonro_Jeu-Gwangju.html,
"51, Pungamjungang-Ro, Gwangju South Korea",,,,,9153029,,,죠스떡볶이,,,,Jaws Ddeokboki,1,,,,954,555,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d9153029-Reviews-Jaws_Ddeokboki-Gwangju.html,
"4, pungam2-ro53beon-Gil, Gwangju South Korea",,,,,9067996,,35.123142,동막골전집,126.88188,,,Dongmakgol Pancake Restaurant,1,,,,954,580,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9067996-Reviews-Dongmakgol_Pancake_Restaurant-Gwangju.html,
"15-3, pungam1-ro21beon-Gil, Gwangju South Korea",,,,,9184431,,35.125965,밀러타임,126.879555,,,Wheat Reo Time,1,+82 62-651-7008,,,954,554,4,3.01181983947754,https://www.tripadvisor.com/Restaurant_Review-g304129-d9184431-Reviews-Wheat_Reo_Time-Gwangju.html,
"16, pungam2-ro57beon-Gil, Gwangju South Korea",,,,,8905896,,35.123154,뽕뜨락피자,126.883415,,,Bbong Yard Pizza,1,+82 62-674-0282,,,954,588,4,3.01180672645569,https://www.tripadvisor.com/Restaurant_Review-g304129-d8905896-Reviews-Bbong_Yard_Pizza-Gwangju.html,
"91, Geumhwa-Ro, Gwangju South Korea",,,,,9356842,,35.132713,오니기리와이규동,126.85867,,,Onigiri and Igyudong,1,,,,954,822,4,3.00847911834717,https://www.tripadvisor.com/Restaurant_Review-g304129-d9356842-Reviews-Onigiri_and_Igyudong-Gwangju.html,
"27, Munsan-Ro, Gwangju South Korea",,,,,9270090,,,성수동왕족발,,,,Seongsudong King Pigs' Feet,1,,,,954,701,4,3.00986218452454,https://www.tripadvisor.com/Restaurant_Review-g304129-d9270090-Reviews-Seongsudong_King_Pigs_Feet-Gwangju.html,
"141, Pungamsunhwan-Ro, Gwangju South Korea",,,,,9397493,,,장원닭갈비막국수,,,,Manor Chicken Ribs Buckwheat Noodles,1,,,,954,585,4,3.01180672645569,https://www.tripadvisor.com/Restaurant_Review-g304129-d9397493-Reviews-Manor_Chicken_Ribs_Buckwheat_Noodles-Gwangju.html,
"47-1, Seoseok-Ro, Gwangju South Korea",,,,,9450400,,,말랑,,,,Malrang,1,,,,954,926,3,3,https://www.tripadvisor.com/Restaurant_Review-g304129-d9450400-Reviews-Malrang-Gwangju.html,
"142, Pungamsunhwan-Ro, Gwangju South Korea",,,,,9104500,,,담양숯불갈비,,,,Damyang Charcoal Fire Ribs,1,,,,954,587,4,3.01180672645569,https://www.tripadvisor.com/Restaurant_Review-g304129-d9104500-Reviews-Damyang_Charcoal_Fire_Ribs-Gwangju.html,
"139, Pungamsunhwan-Ro, Gwangju South Korea",,,,,9146576,,,시골국밥집,,,,Countryside Rice Soup House,1,,,,954,586,4,3.01180672645569,https://www.tripadvisor.com/Restaurant_Review-g304129-d9146576-Reviews-Countryside_Rice_Soup_House-Gwangju.html,
"157, Seobang-Ro, Gwangju South Korea",,,,,9219894,,,통일각,,,,Tongil Restaurant,1,,,,954,781,4,3.00863218307495,https://www.tripadvisor.com/Restaurant_Review-g304129-d9219894-Reviews-Tongil_Restaurant-Gwangju.html,
"113, Pungamsunhwan-Ro, Gwangju South Korea",,,,,9228019,,35.121296,투썸플레이스,126.88381,,,Twosome Place,1,+82 62-654-4154,,,954,584,4,3.01181125640869,https://www.tripadvisor.com/Restaurant_Review-g304129-d9228019-Reviews-Twosome_Place-Gwangju.html,
"57, pungam2-Ro, Gwangju South Korea",,,,,9304963,,35.12278,로티보이,126.8819,,,Roti Boy,1,+82 62-655-2017,,,954,581,4,3.01181554794312,https://www.tripadvisor.com/Restaurant_Review-g304129-d9304963-Reviews-Roti_Boy-Gwangju.html,
"51, Yongbongtaekji-Ro, Gwangju South Korea",,,,,9015782,,,황금리브런치,,,,Gold Ri Beureonchi,1,,,,954,672,4,3.01065039634705,https://www.tripadvisor.com/Restaurant_Review-g304129-d9015782-Reviews-Gold_Ri_Beureonchi-Gwangju.html,
"7, pungam2-ro53beon-Gil, Gwangju South Korea",,,,,9225194,,35.123463,곱창골곱창구이,126.88233,,,Tripes Gol Grilled Beef Tripe,1,+82 62-681-3384,,,954,593,4,3.01180672645569,https://www.tripadvisor.com/Restaurant_Review-g304129-d9225194-Reviews-Tripes_Gol_Grilled_Beef_Tripe-Gwangju.html,
"31, Pungamsinam-Ro, Gwangju South Korea",,,,,9337851,https://media-cdn.tripadvisor.com/media/photo-w/23/90/a2/e2/tunisie.jpg,,풍암골한우,,,,Pung Amgol Korean Beef,1,,,,954,591,4,3.01180672645569,https://www.tripadvisor.com/Restaurant_Review-g304129-d9337851-Reviews-Pung_Amgol_Korean_Beef-Gwangju.html,
"135, Pungamsunhwan-Ro, Gwangju South Korea",,,,,9135824,https://media-cdn.tripadvisor.com/media/photo-o/0a/7c/f6/6c/20160303-205733-largejpg.jpg,,취화선,,,,Chuihwaseon,2,+82 62-671-7676,,,954,596,3.5,3.01175427436829,https://www.tripadvisor.com/Restaurant_Review-g304129-d9135824-Reviews-Chuihwaseon-Gwangju.html,
"83, Pungyeong-Ro, Gwangju South Korea",,,,,9275754,,,샤브향,,,,Shabuhyang,1,+82 62-959-1227,,,954,599,4,3.01171970367432,https://www.tripadvisor.com/Restaurant_Review-g304129-d9275754-Reviews-Shabuhyang-Gwangju.html,
"145, Hanam-Daero, Gwangju South Korea",,,,,9166399,,,조봉순상무국밥,,,,Jobongsun Sangmu Rice Soup,1,,,,954,601,4,3.01171970367432,https://www.tripadvisor.com/Restaurant_Review-g304129-d9166399-Reviews-Jobongsun_Sangmu_Rice_Soup-Gwangju.html,
"149, Hanam-Daero, Gwangju South Korea",,,,,8897883,,,치어스,,,,Cheers,1,+82 62-952-5220,,,954,598,4,3.01171970367432,https://www.tripadvisor.com/Restaurant_Review-g304129-d8897883-Reviews-Cheers-Gwangju.html,
